epoch,step,train/loss,train/loss_s,train/loss_a,train/loss_rec,train/s_tea_std,train/s_stu_std,train/a_tea_std,train/a_stu_std,val/loss,val/loss_s,val/loss_a,val/s_tea_std,lr,epoch_s
0,620,0.8347984637944929,0.3140544358280397,0.06348772884436672,0.48900016493374304,0.7349886438538952,0.7450236538725514,0.15719182576623655,0.15382482940631528,0.673210522159934,0.2761780312284827,0.017739316099323332,0.8852276057004929,0.0005998645229408355,219.7
1,1240,0.6185066938400269,0.3126014364823218,0.016672374246521824,0.2975690723186539,0.9940572111837326,0.9947566213146333,0.20206450055683814,0.206201637295946,0.6806162986904383,0.3531344160437584,0.031223791651427746,1.0030342601239681,0.0005948640434510083,217.6
2,1860,0.5993048524664294,0.34887868915834735,0.06257804525235007,0.21913714211794638,1.1033508808382095,1.1048432903905068,0.322806981350145,0.3250129044055939,0.740837462246418,0.39869993925094604,0.08043772960081697,1.1123231947422028,0.0005827834150727983,217.2
3,2480,0.611947736528612,0.3988240954376036,0.0828448937064217,0.1717011955957259,1.2102341301979558,1.2124104061434346,0.37103629169925567,0.37079170264544026,0.8526030667126179,0.47907757200300694,0.09329180233180523,1.2224184721708298,0.0005639455681914255,217.2
4,3100,0.6300440821916826,0.4443166099248394,0.0888912733644247,0.1412818357348442,1.3156254687616902,1.3178310442355372,0.394831442881015,0.3945632043865419,0.969055499881506,0.5341555252671242,0.10728224460035563,1.32278061658144,0.0005388540621383761,217.2
5,3720,0.6440867832591457,0.4761320879382472,0.0903862387542763,0.12276157864159154,1.4115938940355854,1.4136631067722074,0.4155057511022014,0.4152713571344652,1.0748777091503143,0.582591887563467,0.11787894135341048,1.4142229706048965,0.0005081796244173618,217.6
6,4340,0.653659426589166,0.49696482780479617,0.09078618409412523,0.11130150945917253,1.494659028707012,1.496321955611629,0.43580800006466525,0.4355301433993924,1.1532294675707817,0.6251767762005329,0.1287543890066445,1.4900150299072266,0.0004727422213148852,217.7
7,4960,0.661004209230023,0.5122056044878498,0.09086467359335192,0.10336627203129953,1.5655111776244255,1.5669160785213594,0.45351567402962717,0.453283568255363,1.2735760882496834,0.6658599711954594,0.14814311917871237,1.5553878024220467,0.00043348913917044037,217.6
8,5580,0.6656627139737529,0.5220681502934426,0.09255793124677673,0.09731559730585544,1.6261981385369455,1.627217403342647,0.46995125888816774,0.46958719448697184,1.330428585410118,0.6777617633342743,0.16709867864847183,1.608175866305828,0.0003914696622216646,217.4
9,6200,0.6635175798208482,0.5257418543100357,0.09080409534996556,0.09237368081606204,1.6770973595880694,1.6778395879653192,0.4822951895094687,0.48190097837678847,1.4004877805709839,0.7082776688039303,0.1812115227803588,1.6542934328317642,0.000347807023917436,217.7
10,6820,0.6560371247030073,0.5259872210602606,0.08350177681253802,0.08829901536866541,1.719371327853972,1.7198302030563355,0.48717167122710137,0.48641570470025464,1.4484356939792633,0.7204760871827602,0.18594430852681398,1.6902151629328728,0.00030366838147557064,217.8
11,7440,0.648647532539983,0.5242305835889232,0.07953285351395607,0.08465052223013293,1.7550839318383125,1.755354001637428,0.4914047935797322,0.4909507472188242,1.4823471494019032,0.7238323204219341,0.1996155045926571,1.7220029383897781,0.00026023361630295107,217.8
12,8060,0.6435793398849425,0.5242782025567947,0.07533807498553106,0.08163210085082438,1.7863235615914868,1.7864238714018175,0.4933336413675739,0.49264936495211814,1.514378558844328,0.7358580380678177,0.20198241621255875,1.7491057813167572,0.00021866379428208405,217.3
13,8680,0.638451543354219,0.5239365390712215,0.0710169468796061,0.07900653028440091,1.812261745045262,1.8122726123179158,0.4935749172683685,0.4929364535597063,1.5594912692904472,0.7559936381876469,0.2055527400225401,1.7730034291744232,0.00018007012902028515,217.3
14,9300,0.6326291265026216,0.5221458748944344,0.06764615722481282,0.07666017242497014,1.8329222156155494,1.8327379847726515,0.49395477420860723,0.49335628810428805,1.587745688855648,0.7505955584347248,0.21059305407106876,1.7898372784256935,0.00014548427771285242,217.6
15,9920,0.6214555114507675,0.514630167330465,0.0645787582822865,0.07453596596756289,1.8494369862541076,1.8491366340268043,0.49300244955285905,0.4922742922459879,1.6174338161945343,0.7573822252452374,0.21183245908468962,1.8023457899689674,0.0001158307636491593,217.3
16,10540,0.6105658246624854,0.5068240540642892,0.06205908829166043,0.07271222748583363,1.862515131888851,1.8621474942853373,0.49166850260188505,0.4911204444785272,1.6294519007205963,0.7495663687586784,0.21593354362994432,1.8133694380521774,9.190226254274974e-05,217.4
17,11160,0.6049728686771085,0.5034254212052591,0.060451158833119176,0.07132186768276076,1.87325129182108,1.872835095274833,0.4915634781122208,0.49093043933953007,1.6603493243455887,0.7428767718374729,0.2171272486448288,1.819373369216919,7.433841331290386e-05,217.4
18,11780,0.5980488287825738,0.4982389341919653,0.05916590293448779,0.07022694426198159,1.8813347133897966,1.8808926413136144,0.4910775483615937,0.49040883755491627,1.6743913441896439,0.7639368250966072,0.2172515131533146,1.8285188004374504,6.360871973212415e-05,217.3
19,12400,0.5955587472646467,0.4969741752551448,0.05842934002078349,0.06936990404801983,1.8889490442891275,1.8884645963868787,0.49108086848451243,0.4904539080877458,1.6844145432114601,0.7509984076023102,0.21883134171366692,1.836281642317772,5.9999999999999995e-05,217.5
