epoch,step,train/loss,train/loss_s,train/loss_a,train/loss_rec,train/s_tea_std,train/s_stu_std,train/a_tea_std,train/a_stu_std,val/loss,val/loss_s,val/loss_a,val/s_tea_std,lr,epoch_s
0,620,0.27362859215467206,0.18038450430838332,0.07243637116175265,0.5702590047832459,0.5830940379250434,0.5903340156039883,0.2245033972686337,0.22400288867854304,0.1734671564772725,0.11402678908780217,0.025822273804806173,0.6913954466581345,0.0005998645229408355,219.6
1,1240,0.1949907461001027,0.14549790843119545,0.016534215112727495,0.41225728743499324,0.8150280992830953,0.8194785046962,0.22307621331945543,0.22429162045159648,0.21988706290721893,0.17292014602571726,0.013933792855823413,0.8424547538161278,0.0005948640434510083,217.3
2,1860,0.2400920788126607,0.19833950753654203,0.011208309638013522,0.36148415116533156,0.9156247915760163,0.9163459730725134,0.18653500512723,0.18737152367830276,0.26483167707920074,0.22180848196148872,0.011268613277934492,0.9172827452421188,0.0005827834150727983,216.9
3,2480,0.27108240250137544,0.22919484187037714,0.01696842487210468,0.3340334859586531,0.9746070249426749,0.9751218370852932,0.20239208874202544,0.2047097094597355,0.28554147854447365,0.2375910235568881,0.02408415195532143,0.9715147912502289,0.0005639455681914255,217.1
4,3100,0.27537945254195123,0.22795531230588112,0.030369241709911055,0.32239519535533845,1.0232322238145335,1.0238330180606534,0.2403380663644883,0.240966383391811,0.28656665049493313,0.233834033831954,0.0342595229158178,1.0192558839917183,0.0005388540621383761,217.2
5,3720,0.2827597857963654,0.23394941769299968,0.035202531306253323,0.31209102830579205,1.0677696758700956,1.0686065998769576,0.2532817349799218,0.2533860227033015,0.3019143007695675,0.2473922399803996,0.039254340808838606,1.0684420466423035,0.0005081796244173618,217.1
6,4340,0.28996567903987824,0.2410258572188116,0.03809262312828533,0.2989351063005386,1.114117976542442,1.114964848372244,0.27009364323269935,0.2705926897064332,0.3014756999909878,0.2443849015980959,0.046291798586025834,1.1125347465276718,0.0004727422213148852,216.8
7,4960,0.28512146439283126,0.23561007712156543,0.041871606354271215,0.2857558446545755,1.151643612307887,1.152064747002817,0.29104877835319887,0.2914703799351569,0.2964829243719578,0.23640221450477839,0.053988434839993715,1.1436946615576744,0.00043348913917044037,217.0
8,5580,0.2797946009424425,0.22935314200097515,0.0453233810021512,0.2777976911635168,1.1765369582560754,1.176504477762407,0.312136822554373,0.3127322133029661,0.2943135229870677,0.2290306081995368,0.06564030353911221,1.1591094583272934,0.0003914696622216646,217.4
9,6200,0.27245289938103767,0.2204377567575824,0.049646145051285145,0.2719207151282218,1.1887538877225692,1.1884656160108504,0.3365127611544824,0.33697746569110504,0.2950100898742676,0.22349774558097124,0.07904759282246232,1.1670201271772385,0.000347807023917436,217.7
10,6820,0.26403645051102487,0.21152375451018735,0.05189869319719653,0.2656334996463791,1.1989339895786777,1.1986988840564605,0.35607548317601606,0.35639691131730233,0.2953496426343918,0.21886732429265976,0.08961674897000194,1.1754447594285011,0.00030366838147557064,217.1
11,7440,0.26019637543828256,0.20831362912731785,0.05163193625067511,0.2606677911935314,1.2085114882838341,1.2080615749282222,0.36886812736911156,0.36895357610717894,0.29460684210062027,0.21427216567099094,0.09726107073947787,1.1819220781326294,0.00026023361630295107,216.9
12,8060,0.2555371161670454,0.20512055773888865,0.049302407342099376,0.25765356121044003,1.2167931656683646,1.216481634109251,0.37543152311155875,0.37543937227418345,0.29968443512916565,0.21588657889515162,0.10454863728955388,1.193308673799038,0.00021866379428208405,216.9
13,8680,0.2520355488504133,0.20322147523683887,0.04662858966978327,0.254997796877738,1.2255834350662846,1.2252169660983547,0.37969324117706665,0.37959458837586063,0.30171750485897064,0.21604545321315527,0.10901868157088757,1.2010760083794594,0.00018007012902028515,217.0
14,9300,0.24789727169179146,0.20076137384580028,0.04331371420093121,0.2547904113608022,1.2334868827173786,1.233169739477096,0.37898946039138304,0.3787227204249751,0.29894255846738815,0.21298974193632603,0.1101906830444932,1.2097145915031433,0.00014548427771285242,216.9
15,9920,0.2434736647192509,0.19805081806355906,0.03925302901695813,0.2579633262849623,1.2439514435106709,1.2439381734017403,0.3732585612804659,0.3727992522620386,0.28735069558024406,0.20351208187639713,0.10608316771686077,1.2275443598628044,0.0001158307636491593,216.9
16,10540,0.2100197536089728,0.16656886988109157,0.0322396021967213,0.2733108282329575,1.260403871920801,1.260914768903486,0.3470832034945488,0.34552508626253375,0.216948420740664,0.1435326226055622,0.08279877621680498,1.269437737762928,9.190226254274974e-05,216.9
17,11160,0.149033385515213,0.10696606399311173,0.02375321888755406,0.30190712213516235,1.2972269404319026,1.2977609809367887,0.30472091705568377,0.3038820971885035,0.16459412686526775,0.09539521858096123,0.07017445587553084,1.3015653565526009,7.433841331290386e-05,217.1
18,11780,0.1119423194638183,0.06918214255523297,0.02050347659556616,0.3250843749892327,1.3119433551065383,1.3121692011433264,0.28899680794246735,0.2889181561047031,0.13931146916002035,0.07020470616407692,0.06974702305160463,1.3176478743553162,6.360871973212415e-05,216.9
19,12400,0.10143413663871827,0.06014971803993948,0.02041529073349891,0.3107677263117606,1.3288664435186694,1.3291617947240029,0.29225033886971014,0.29234261854041005,0.13862946862354875,0.06871313555166125,0.07316123810596764,1.3334652930498123,5.9999999999999995e-05,216.9
