epoch,step,train/loss,train/loss_s,train/loss_a,train/loss_rec,train/s_tea_std,train/s_stu_std,train/a_tea_std,train/a_stu_std,val/loss,val/loss_s,val/loss_a,val/s_tea_std,lr,epoch_s
0,620,0.42548166059197917,0.23438597666400093,0.06388350240848659,0.5305130842231935,0.6665078423676952,0.6770174112050764,0.15689479612535046,0.1535220451532833,0.31966912001371384,0.18473970983177423,0.014758107514353469,0.8121001459658146,0.0005998645229408355,220.0
1,1240,0.32413489241753857,0.21041717522086636,0.011321005134302523,0.36019070278252324,0.9060407369367538,0.9066652491208046,0.1779293486187535,0.18045465049724424,0.35271068289875984,0.2370880674570799,0.01874196354765445,0.9030027277767658,0.0005948640434510083,217.4
2,1860,0.3534136360210757,0.252153531798432,0.030076010436600735,0.28740698933120695,0.9808257567305718,0.9811538365579421,0.24546547695513696,0.2491099615010523,0.3870306182652712,0.26452214922755957,0.054852818604558706,0.9699541516602039,0.0005827834150727983,217.3
3,2480,0.373190138128496,0.2672756932195156,0.06566820345939167,0.2436011354288747,1.0455714243073617,1.0463359773159027,0.3289289221648247,0.3294501785789767,0.41987839341163635,0.29316841065883636,0.07265814067795873,1.0371465608477592,0.0005639455681914255,217.1
4,3100,0.39221261571491917,0.29056779165421764,0.07397615640394149,0.21552247840069955,1.1134548373760715,1.1144877020389803,0.35487765141071814,0.3550153740471409,0.4596702288836241,0.32491197995841503,0.0856683561578393,1.110450990498066,0.0005388540621383761,217.2
5,3720,0.41257613258015724,0.31379108130931854,0.07945410396543241,0.19685999234357188,1.183566084792537,1.1847158426238644,0.37800989420183245,0.37805809479567315,0.49543653428554535,0.3519153352826834,0.0969880917109549,1.1805184185504913,0.0005081796244173618,217.2
6,4340,0.4303856912159151,0.33424179275189675,0.08175046257674694,0.1842288858707874,1.2493242169580152,1.2503133421944033,0.4011277869343758,0.4011808125722793,0.5300597790628672,0.3781376723200083,0.11102678161114454,1.2426290437579155,0.0004727422213148852,217.2
7,4960,0.4411918428155684,0.3470248544889112,0.08306394682055519,0.17545004450986462,1.306421709060669,1.3071720394396014,0.4203490834563009,0.4204111783254531,0.5566277261823416,0.3929495085030794,0.12542953388765454,1.2925928458571434,0.00043348913917044037,217.2
8,5580,0.44280655893587295,0.35090821322894866,0.08284253260541347,0.16825692809877857,1.3523053409591799,1.3527783126600328,0.4368691527074383,0.43684751127035387,0.5697370879352093,0.3957549948245287,0.13974301982671022,1.3316092193126678,0.0003914696622216646,217.5
9,6200,0.4420846209891381,0.3534208786583716,0.08020682475499569,0.16186776197245045,1.390571783050414,1.3908622816685707,0.4477888796117998,0.44759805447632267,0.5942894537001848,0.4144669994711876,0.1522976984269917,1.3656590655446053,0.000347807023917436,217.2
10,6820,0.44007280243019903,0.3554643782877153,0.07532145168271757,0.15649232229878826,1.421941904675576,1.4220168753977744,0.4530371994741501,0.4526095851294456,0.6061775106936693,0.4175967890769243,0.1594771584495902,1.3923309445381165,0.00030366838147557064,217.3
11,7440,0.44112945944070814,0.36052077119388887,0.06984081067625553,0.15229427547704788,1.4470134996598767,1.4469351453165855,0.4542567191104735,0.45374962730753804,0.621972918510437,0.42769416980445385,0.1666237423196435,1.4121024310588837,0.00026023361630295107,217.2
12,8060,0.4387182439527204,0.3620033242048756,0.06431665194010543,0.14852197432229597,1.4668992242505474,1.4666970912487276,0.4534317346830522,0.45295356810092924,0.6271625962108374,0.4295846186578274,0.17162273358553648,1.4321836531162262,0.00021866379428208405,217.4
13,8680,0.43874393696746516,0.3652679466912823,0.05940918381055517,0.14590465957599302,1.4837019628094088,1.4834192404823918,0.451372587007861,0.4507408038262398,0.6430139373987913,0.44361697509884834,0.17155012115836143,1.4480854272842407,0.00018007012902028515,217.7
14,9300,0.44157793714154153,0.37112962041170366,0.054495998556094785,0.14400105699896812,1.4963612675666809,1.4959825217723846,0.44714443082770994,0.44656991626947157,0.640057697892189,0.4387769140303135,0.17196951154619455,1.4572499468922615,0.00014548427771285242,220.0
15,9920,0.44039411809175244,0.3725005868461824,0.05062818089199643,0.14193146461921355,1.506441012505562,1.5060049349261868,0.44321265494631185,0.44262512725207115,0.6464914865791798,0.44762372225522995,0.17061870452016592,1.4654672890901566,0.0001158307636491593,219.3
16,10540,0.44029975567133195,0.37438164295688753,0.047600119849366525,0.14039350733641656,1.5137398183345794,1.5132930196100665,0.44023206282046534,0.4397135222631116,0.649793716147542,0.44876695796847343,0.17314066411927342,1.4709697365760803,9.190226254274974e-05,219.7
17,11160,0.43622823631571184,0.37191547328425995,0.04518553839936372,0.13906664327988702,1.5202737139117333,1.519853602109417,0.43733711031175426,0.4368063541189317,0.6503703910857439,0.44864997267723083,0.1720504481345415,1.476984590291977,7.433841331290386e-05,219.6
18,11780,0.4339055418006835,0.37081308374481814,0.043344316733700615,0.13806765968761137,1.5251029037660169,1.524690511342018,0.4346979316203825,0.4341589659933121,0.6538007501512766,0.4528050981462002,0.17092549148947,1.4814126715064049,6.360871973212415e-05,219.7
19,12400,0.4314359892279871,0.36923607655109897,0.04210533735853049,0.1371574758521972,1.5298197913554408,1.5294052070186983,0.43316853517486203,0.43271012575395645,0.649615153670311,0.44607262313365936,0.17240448389202356,1.487494356930256,5.9999999999999995e-05,225.4
