epoch,step,train/loss,train/loss_s,train/loss_a,train/loss_rec,train/s_tea_std,train/s_stu_std,train/a_tea_std,train/a_stu_std,val/loss,val/loss_s,val/loss_a,val/s_tea_std,lr,epoch_s
0,620,0.38103857187013473,0.2826297595015457,0.0585356084057205,0.6914100693118188,0.5895330641538866,0.6046203672885895,0.12921850431950824,0.12130108884866199,0.3176990132778883,0.2479364825412631,0.001263968264538562,0.7376379668712616,0.0005998645229408355,220.3
1,1240,0.2797450610947224,0.2369746048363947,0.0005880024195404634,0.4247645575192667,0.844546204036282,0.8517551306755312,0.035629873924077515,0.034837908051427335,0.31445848010480404,0.23392338398844004,0.0006039479249011492,0.9298524223268032,0.0005948640434510083,217.2
2,1860,0.27115582775685093,0.23719293059360597,0.0005619309858546683,0.3368193085635862,1.0134834512587516,1.0172102589761056,0.0336991896221955,0.03429487442838088,0.34162416495382786,0.25118396803736687,0.00088463117936044,1.063592106103897,0.0005827834150727983,216.8
3,2480,0.25861690010755295,0.2272761386248373,0.0012026058106247577,0.30739458871464576,1.0994393898594763,1.1008172044830937,0.04988890275238983,0.05077354502413542,0.3263343721628189,0.23123462591320276,0.0016017428788472898,1.1203981786966324,0.0005639455681914255,216.8
4,3100,0.2510986203147519,0.22039755183842874,0.002405424984810393,0.294983563692339,1.1474191365703459,1.148390269471753,0.07129421917301032,0.07235944067999239,0.33784150891005993,0.23965684231370687,0.0033884504955494776,1.1609041765332222,0.0005388540621383761,216.8
5,3720,0.24850350070384242,0.21709969654198616,0.005182369143116258,0.2881262017834571,1.1818994841267985,1.1824186771146712,0.10154792609955034,0.102747254470183,0.33039415068924427,0.23634815029799938,0.006576057727215812,1.188140906393528,0.0005081796244173618,216.8
6,4340,0.24553971249730355,0.21256808398231383,0.008898181356339446,0.28522537749621174,1.2051927654973922,1.2055222951596782,0.13261131180390234,0.13392610805890254,0.3219000790268183,0.22999730054289103,0.010755503550171852,1.2119157239794731,0.0004727422213148852,216.8
7,4960,0.24863627814958172,0.21347740907822885,0.013479961119892617,0.2841888854580541,1.22550839454897,1.22557299233252,0.1618984975161091,0.16315906437173966,0.316592063754797,0.22546299174427986,0.017095913761295378,1.2277467399835587,0.00043348913917044037,216.8
8,5580,0.247271037726633,0.20947753068420194,0.019149073347028707,0.2821897081790432,1.2378020705715302,1.2377143521462717,0.18961814120411874,0.19078442153911437,0.3203026410192251,0.22466339450329542,0.02369457541499287,1.2399379312992096,0.0003914696622216646,216.8
9,6200,0.24801804593974544,0.20677638993628564,0.026467517838482894,0.28007896903061097,1.2492572092240857,1.2490909807143673,0.21880880591850127,0.2198593284333906,0.31968868151307106,0.21984259225428104,0.03230052883736789,1.250984251499176,0.000347807023917436,216.9
10,6820,0.24574159693814093,0.20156362905137,0.03279996378227107,0.2777798594005646,1.2608807938714182,1.2606241439619372,0.243447115536659,0.2442075879823777,0.3106516730040312,0.20903045125305653,0.04032217082567513,1.2602295503020287,0.00030366838147557064,216.8
11,7440,0.24079847588173806,0.1941583277477372,0.03815532453478344,0.27562485289189126,1.2695700870406244,1.2695225750246355,0.2650230930216851,0.2659838115015338,0.32014383375644684,0.2106624348089099,0.05052985018119216,1.272232048213482,0.00026023361630295107,216.8
12,8060,0.23827704405111652,0.18868936430062017,0.04427898868077224,0.27448186405724095,1.2789804510531886,1.2787975509320535,0.28884101884980357,0.2895927205681801,0.31445699371397495,0.20475366711616516,0.058633676497265697,1.2779026478528976,0.00021866379428208405,216.8
13,8680,0.23321049013926137,0.18195590734962494,0.047640795603154165,0.27434185142478634,1.2860579877130447,1.286063838005066,0.3042586235750106,0.30472073795333987,0.3054798021912575,0.19316398166120052,0.06618635286577046,1.284980908036232,0.00018007012902028515,216.7
14,9300,0.2287161908322765,0.17579292767951565,0.05145674511309593,0.27194891711396557,1.2912599696267035,1.2912538987974966,0.32281682005813045,0.32346308563024767,0.30680487863719463,0.1911864820867777,0.07681533484719694,1.2894614934921265,0.00014548427771285242,216.7
15,9920,0.2249983030461496,0.1710951066065219,0.05347730591292343,0.27164544318952866,1.2971580140052303,1.2973491178404901,0.33636625067841625,0.33667542694076413,0.3079594746232033,0.19059036392718554,0.08154884469695389,1.2964595034718513,0.0001158307636491593,216.7
16,10540,0.2234919476653299,0.16942009469193797,0.053803179371020485,0.2717026350959655,1.3027295508692343,1.302968725658232,0.345504841400731,0.3458569033972679,0.2999418843537569,0.17747384030371904,0.08989996602758765,1.30216134339571,9.190226254274974e-05,216.7
17,11160,0.2192976269750826,0.16487501145851227,0.05445562356542195,0.2719480460209231,1.3067476424478714,1.3069715324909457,0.354412841796875,0.35463834933696253,0.3008940778672695,0.17758158221840858,0.0950264623388648,1.3052221685647964,7.433841331290386e-05,216.8
18,11780,0.21755565325579335,0.16352385902597058,0.05369514466653908,0.27184222592942175,1.3124192697386587,1.3127850842091344,0.35910117539667313,0.3593230250862337,0.299612557515502,0.17564230412244797,0.10030950885266066,1.3125979825854301,6.360871973212415e-05,216.7
19,12400,0.21641729397158468,0.16276483283408227,0.05293965194254152,0.2718263622253172,1.3181928286629339,1.3183978661414115,0.36228046864271163,0.3623917328253869,0.3051319941878319,0.1785684572532773,0.1023508901707828,1.3153808265924454,5.9999999999999995e-05,250.5
